ADG_CODE,GOOD_NAME,BRAND,CATEGORY
8471,ԴՅՈՒՐԱԿԻՐ ՀԱՄԱԿԱՐԳԻՉ ՊԼԱՆՇԵՏ SAMSUNG SM-X115NZSECAU - 352483843866148_x000D_ 352483843866155_x000D_ 352483843866171_x000D_ 352483843866189_x000D_ 352483843866197_x000D_ 352483843866205_x000D_ 352483843866213_x000D_ 352483843866221_x000D_ 352483843866239_x000D_ 352483843866247_x000D_ 352483843866254_x000D_ 352483843866262_x000D_ 352483843866270_x000D_ 352483843866288_x000D_ 352483843866304_x000D_ 352483843866312_x000D_ 352483843866320_x000D_ 352483843866338_x000D_ 352483843866346_x000D_ 352483843866353_x000D_ 352483843866361_x000D_ 352483843866379_x000D_ 352483843866387_x000D_ 352483843866395_x000D_ 352483843866403_x000D_ 352483843866411_x000D_ 352483843866429_x000D_ 352483843866437_x000D_ 352483843866445_x000D_ 352483843866452_x000D_ 352483843866460_x000D_ 352483843866478_x000D_ 352483843866486_x000D_ 352483843866494_x000D_ 352483843866502_x000D_ 352483843866510_x000D_ 352483843866528_x000D_ 352483843866536_x000D_ 352483843866544_x000D_ 352483843866551_x000D_ 352483843866569_x000D_ 352483843866585_x000D_ 352483843866593_x000D_ 352483843866601_x000D_ 352483843866619_x000D_ 352483843866627_x000D_ 352483843866635_x000D_ 352483843866643_x000D_ 352483843866650_x000D_ 352483843866668_x000D_ 352483843866676_x000D_ 352483843866684_x000D_ 352483843866692_x000D_ 352483843866700_x000D_ 352483843866718_x000D_ 352483843866726_x000D_ 352483843866759_x000D_ 352483843866767_x000D_ 352483843866775_x000D_ 352483843866783_x000D_ 352483843866791_x000D_ 352483843866809_x000D_ 352483843866817_x000D_ 352483843866825_x000D_ 352483843866833_x000D_ 352483843866841_x000D_ 352483843866858_x000D_ 352483843866866_x000D_ 352483843866874_x000D_ 352483843866882,Samsung,Electronics
1905,Շոկ պեչենի /Դարոինք/,Daroink,Other
1601,Կոնյակով երշիկ Գանձասար 190գ,Ganjasar,Food Products
2204,Գինի Аrmenia վարդագույն կիսաքաղցր 7,Unknown,Beverages
1905,Չիպս Ապաչի կարտոֆիլից բեկոն 100գ,Apache,Other
,Տակդիրներ մանկական Փամփերս Մինի 4-8կգ 96 50171,Unknown,Household
7326,դիմադիր փականի 012 9016 սպիտակ,Unknown,Other
406,Կաթնաշոռային պանիր Մարիաննա Սերուցքային 60 180գր,Marianna,Food Products
,սուրճ Արարատ,Unknown,Beverages
1806,Սարք սափրվելու Gillette 1 1,Gillette,Cosmetics
3306,Colgate Մած MAX BLESK-Fresh 50մլ,Colgate,Other
8528,ՄՈՆԻՏՈՐՆԵՐ ԳՈՒՆԱՎՈՐ ՊԱՏԿԵՐՈՎ՝ՄՇԱԿՎԱԾ ՀԱՄԱԿԱՐԳԻՉՆԵՐԻ ՀԵՏ ՕԳՏԱԳՈՐԾԵԼՈՒ ՀԱՄԱՐ SAMSUNG LF24T450FQIXCI 24ԴՈՒՅՄ 0698HK2XC00001N 0698HK2XC00002Y 0698HK2XC00003L 0698HK2XC00004H 0698HK2XC00005X 0698HK2XC00006Z 0698HK2XC00007V 0698HK2XC00008R 0698HK2XC00009D 0698HK2XC00010E 0698HK2XC00011A 0698HK2XC00012T_x000D_ 0698HK2XC00013J_x000D_ 0698HK2XC00014N_x000D_ 0698HK2XC00015Y_x000D_ 0698HK2XC00016L_x000D_ 0698HK2XC00017H_x000D_ 0698HK2XC00018X_x000D_ 0698HK2XC00019Z_x000D_ 0698HK2XC00020P_x000D_ 0698HK2XC00021B_x000D_ 0698HK2XC00022M_x000D_ 0698HK2XC00023E_x000D_ 0698HK2XC00024A_x000D_ 0698HK2XC00025T_x000D_ 0698HK2XC00026J_x000D_ 0698HK2XC00027N_x000D_ 0698HK2XC00028Y_x000D_ 0698HK2XC00029L_x000D_ 0698HK2XC00030K_x000D_ 0698HK2XC00031W_x000D_ 0698HK2XC00032F_x000D_ 0698HK2XC00033P_x000D_ 0698HK2XC00034B_x000D_ 0698HK2XC00035M_x000D_ 0698HK2XC00036E_x000D_ 0698HK2XC00037A_x000D_ 0698HK2XC00038T_x000D_ 0698HK2XC00039J_x000D_ 0698HK2XC00040V_x000D_ 0698HK2XC00041R_x000D_ 0698HK2XC00042D_x000D_ 0698HK2XC00043K_x000D_ 0698HK2XC00044W_x000D_ 0698HK2XC00045F_x000D_ 0698HK2XC00046P_x000D_ 0698HK2XC00047B_x000D_ 0698HK2XC00048M_x000D_ 0698HK2XC00049E_x000D_ 0698HK2XC00050H_x000D_ 0698HK2XC00051X_x000D_ 0698HK2XC00052Z_x000D_ 0698HK2XC00053V_x000D_ 0698HK2XC00054R_x000D_ 0698HK2XC00055D_x000D_ 0698HK2XC00056K_x000D_ 0698HK2XC00057W_x000D_ 0698HK2XC00058F_x000D_ 0698HK2XC00059P_x000D_ 0698HK2XC00060N_x000D_ 0698HK2XC00061Y_x000D_ 0698HK2XC00062L_x000D_ 0698HK2XC00063H_x000D_ 0698HK2XC00064X_x000D_ 0698HK2XC00065Z,Samsung,Electronics
6115,Գուլպա Alex KT-51101 19-22 սպիտակ,Alex,Clothing
6203,Տաբատ AX TEX REZIN S,Unknown,Clothing
3208,ներկ նիտրո աէրոզոլ AEROPAK կրեմագույն սպիտակ 285գր,Unknown,Cosmetics
2103,Աջիկա ռեհանով ԱրտՖուդ 520գ,Artfood,Other
8528,ՀԵՌՈՒՍՏԱՑՈՒՅՑ SAMSUNG QE65QN900CUXRU 65 ԴՅՈՒՅՄ ԷԿՐԱՆՈՎ ՀԱՄԱԿՑՎԱԾ ՁԱՅՆԻ ՊԱՏԿԵՐԻ ՎԵՐԱՐՏԱԴՐՄԱՆ ՍԱՐՔԱՎՈՐՈՒՄՈՎ ՍԵՐԻԱԼ ՀԱՄԱՐՆԵՐ 099V3K1X200011B_x000D_ 099V3K1X200013H,Samsung,Electronics
6203,Տղ ջինս BRIONI 3049-1 30-38 S-K 12900դ,Unknown,Clothing
2401,Սիգ Ռոյալ Սլիմս բլեք,Royal,Other
3304,Հոտազերծիչ գնդիկավոր men 6-B-1 48ժամ 50գ Garnier,Garnier,Cosmetics
1601,Երշիկ կիսաապխտած Գանձասար ֆիննական մեծ,Ganjasar,Food Products
2106,Алекс носки WТ1553 /39-41,Unknown,Other
2204,Շամպայն Օրոր 0 75լ սպիտակ բրյուտ,Unknown,Other
1601,Բաստուրմա Էկոնոմ Գանձասար կգ,Ganjasar,Food Products
3305,Սիլկ Սոֆտ անձեռոցիկ վիտա 3շ 150հ,Unknown,Household
2204,Գինի Արմենիա Օրրան վարդագույն չոր 0 75լ,Unknown,Beverages
1905,թխվածքաբլիթ Յաշկինո Forsite 220գ կոկոս,Yashkino,Food Products
2101,Նեսկաֆե լ/ սուրճ,Nescafe,Beverages
2005,Բադրիջանի Խավիար Արտֆուդ 520 գր,Artfood,Food Products
,Քոլգեյթ ատամի խոզանակ կլասիկ,Colgate,Other
4010,ՄԱՐԴԱՏԱՐ MERCEDES BENZ Ա/Մ Ի ՌԵՏԻՆԵ ԱՆԾԱՅՐ ՇԱՐԺԱՓՈԿԵՐ CONTITECH ԱՊՐԱՆՔԱՅԻՆ ՆՇԱՆՈՎ 10 ՀԱՏ ԱՐՏ 6PK2225,Mercedes-Benz,Auto Parts
1601,Երշիկ հում ապխտած պիկանտ Գանձասար 380գր,Ganjasar,Food Products
8201,Գյուղ փոցխ կանաչ 12 ատամ,Unknown,Other
,LED Հեռուստացույց SAMSUNG UE65CU8000UXRU,Samsung,Electronics
9503,Նրբերշիկ աթենք ընտանեկան,Athenk,Food Products
1806,Նվեր Տերև մեծ Դարոինկ,Unknown,Other
2402,Ծխ Ararat Premium White,Unknown,Other
1806,Շոկ սալիկ Milka Oreo,Milka,Other
1601,ԿԱթնային Նրբերշիկ Աթենք Աղիքով Կգ-ով,Athenk,Food Products
2008,Ապաչի արևածաղիկ գծավոր 70գ,Apache,Other
6115,Զուգագուլպա Alex Basict 70 D,Alex,Clothing
3402,Coca-Cola Jack Daniels 0 33լ,Coca-Cola,Beverages
2208,Կոնյակ Արարատ Բալ 0 7լ,Unknown,Other
2106,Անձեռոցիկ փափուկ Silk Soft միաշերտ 50հ,Silk Soft,Household
8205,FINDER Ապակու բռնիչ Պրիսոսկա QX194105C,Finder,Other
1806,Թխվածքաբլիթ ի Միլկա 112գ,Milka,Food Products
9619,Պամպերս-Ակտիվ 1,Pampers,Other
1806,Շոկ/Սալիկ Assortiment Milka-87գ,Milka,Other
3402,Լվ փոշի Savex Color 5 4կգ,Savax,Household
2202,Գազավորված ըմպելիք Coca-Cola սուրճով 250մլ,Coca-Cola,Beverages
3919,Սկոչ ցել սպիտակ 50մմ 70մ,Unknown,Household
2402,2402 - Ծխախոտ Արարատ Էքսկլյուզիվ 84/5 4,Unknown,Other
1806,Շոկ սալիկ Ռոշեն Լաքմի 100գ,Roshen,Other
101,ՅԱՇԿԻՆՈ ԹԽՎԱՇՔ ՇՈԿՈԼԱԴԵ,Yashkino,Food Products
101,ՀՈՏԱԶԵՐԾԻՉ ԺԻԼԵՏ ՍՏԻԿ ՍՊՈՐՏ 70ՄԼ,Gillette,Cosmetics
101,RACHKI ROSHEN,Roshen,Other
8501,MERCEDES-BENZ ATEGO ԲԵՌՆԱՏԱՐ Ա/Մ-Ի_x000D_ ԴՌԱՆ ԱՊԱԿՈՒ ԷԼ ՇԱՐԺԻՉ ՀԱՍՏԱՏՈՒՆ ՀՈՍԱՆՔԻ A0008204908 / ASP 820010311,Mercedes-Benz,Auto Parts
3401,Լվացքի Փոշի Սավեքս 3045կգսպիտակ///////////,Savax,Household
3306,Ատամի մածուկ Քոլգեյթ կալցիում-ռեմին 100մլ,Colgate,Cosmetics
1601,ԱԹԵՆՔ ԽԻՆԿԱԼԻ 800գ,Athenk,Food Products
9619,Pampers Gizmo 5հ,Pampers,Other
1404,Բուսաճարպային խառնուրդ Ժառա հալած 1 8կգ,Unknown,Other
1806,Թխվածքաբլիթ Կինդեր Happy Hippo 100գր,Unknown,Food Products
4202,ԿԱՆԱՑԻ ՊԱՅՈՒՍԱԿՆԵՐ ԱՅԼ ՄԱՆԱԾԱԳՈՐԾԱԿԱՆ ՆՅՈՒԹԵՐԻՑ ZARA,Zara,Clothing
406,ՉԵՉԻԼ ՄԱՐԻԱՆՆԱ 300ԳՐ,Marianna,Other
1905,Դարոինկ Դենի կռուասան 65գր,Unknown,Other
7007,ԱՊԱԿԻ SAMSUNG A50 10D,Samsung,Electronics
2204,ԳԻՆԻ ԱՐՄԵՆԻԱ 750մլ,Unknown,Beverages
9004,Ակնոց զոդողի ավտոմատ դեղին-կանաչ,Unknown,Auto Parts
401,Մարիաննա թթվասեր 18 400գր,Marianna,Other
6304,ԴԵԿՈՐԱՏԻՎ ԲԱՐՁԻ ԵՐԵՍՆԵՐ ՈՉ ՏՐԻԿՈՏԱԺԱՅԻՆ ԱՅԼ ՄԱՆԱԾԱԳՈՐԾԱԿԱՆ ՆՅՈՒԹԵՐԻՑ 4 ՀԱՏ ZARA HOME,Zara,Other
2001,Մարինացված Կորնիշոններ Արտֆուդ 1 5կգ/513,Artfood,Other
6110,LK179G 02 S Կանացի ջեմպեր կաթնագույն չ S 44,Unknown,Clothing
1806,Վաֆլի փափուկ Յաշկինո 120գր,Yashkino,Food Products
,Փամփերս N1 բեյբի 2-5կգ N27 Պրոկտեր Հեմբլ,Unknown,Other
1604,Սևանի սիգ սեփական հյութի մեջ Արտֆուդ 240գ,Artfood,Beverages
6208,Շապիկ կանացի You Me 282P սպիտակ M,Unknown,Clothing
1601,Գանձասար սիրողական էքստրա,Ganjasar,Other
101,ԱԹԵՆՔ ՀԱՎԻ ԹԵՎԻԿՆԵՐ,Athenk,Other
3306,Կոլգեյթ ատամի մածուկ Տոտալ 75մլ,Colgate,Cosmetics
1704,Շոկոլադե ձվիկ Քինդեր 100գ,Unknown,Food Products
2402,Սիգարետ Արարատ Չարխոալ 100mm 6 2,Unknown,Other
1905,ԿԻՆԴԵՌ ՄԱՔՍԻ 21գ,Unknown,Other
1905,Թխվածքաբլիթ Դարոյնք կաթնային 140գ,Daroink,Food Products
3401,ԼԵԶՎԻ ԺԻԼԵՏ,Gillette,Clothing
3402,Սավեքս Soft Sunny MYstic romantic 1 5,Savax,Other
1806,Շոկոլադ KINDER 20գ surprise ձու խաղալիքով,Unknown,Food Products
6104,8684135804935 Ժիլետ,Gillette,Clothing
1806,Կոնֆետ կարամել ռոշեն կգ,Roshen,Food Products
6404,ԿՏՈՐ ՍՊՈՐՏ ԿՈՇԻԿ ՏՂՈՒ 931-930,Unknown,Clothing
1806,Roshen Karamel Beri 565,Roshen,Other
3307,Նիվեա Հոտազերծիչ սփրեյ տղամարդու ուլտրա,Nivea,Cosmetics
2005,Տապակած Բանջարեղենային Խառնուրդ Արտֆուդ Ա/Տ 450գ,Artfood,Other
3208,Փչովի ներկ կանաչ ЗВЕР 37,Unknown,Cosmetics
6204,ZA սև զգեստ մեջքը թելեր S,Unknown,Other
3401,Լոգանքի գել Nivea Կիտրոնի թարմուություն 250մլ,Nivea,Cosmetics
1905,Печенье Milka Oreo Sensations 156г,Milka,Other
1601,Աթենք ՌՈԼԼ կգ,Athenk,Other
8212,Սափրվելու պարագա ժիլետ,Gillette,Cosmetics
8708,MERCEDES BENZ W213 2017-2020 Ա/Մ-Ի ՇԱՐԺԻՉԻ ՏԱԿԻ ՊԱՇՏՊԱՆԻՉ RUIYUAN ԱՊՐԱՆՔԱՆԻՇԻ ԱՐՏԻԿՈՒԼ՝ RY-21313A2-02 - 40 ՀԱՏ,Mercedes-Benz,Auto Parts
1905,Չիպսե ձողիկներ Ապաչի 50գ,Apache,Other
1905,Ձողիկ Քաղցր Apache Ձմերուկի համ,Apache,Other
1806,Շոկոլադե ձու Kinder Surprise Maxi կաթնային 1,Unknown,Food Products
,հոտազերծիչ տղամարդու 50մլ գնդիկավոր Nivea սև և սպիտակ անտեսանելի Fresh 85970,Nivea,Cosmetics
3402,Լվացքի կոնդից 1լ Deluxe Love Passion Soft Silk 5,Unknown,Household
1601,Եփած երշիկ Աթենք բժշկական կգ,Athenk,Food Products
5601,Բամբակե սկավառակ Salve 120,Salve,Other
1601,Երշիկ Գանձասար Սիրող էքստրա կգ,Ganjasar,Food Products
3402,Կրեմ Նիվեա Կապույտ 75մլ,Nivea,Cosmetics
6402,ՍՊՈՐՏ HP Ashangyi 7787 BLACK/37,Unknown,Clothing
1905,ԳՌԱՆԴ ՔԵՆԴԻ ՄԻՔՍ,Unknown,Other
101,ԳԻՆԻ 0 75Լ ԱՐՄԵՆԻԱ,Unknown,Beverages
8207,FINDER Շաղափի կոմպլեկտ 10կտոր 2mm QG196194S,Finder,Other
2402,Արարատ Չարկոլ Հաստ Բլյու,Unknown,Other
3923,Վանտուզ ROSE փոքր,Unknown,Other
1806,Ռիթեր Սպորտ Շոկոլադե Սալիկ,Unknown,Food Products
406,Կաթնաշոռային պանիր սերուցք Մարիաննա 300գր,Marianna,Food Products
8504,Էկրան Սամսունգ A032,Samsung,Other
406,ՄԱՐԻԱՆՆԱ Ջնարակված պանրիկ 40գ,Marianna,Other
1905,Բիսկվիթ թխ Միլկա շոկ միջուկով 175գ,Milka,Other
3208,դեկարտ կանաչ,Unknown,Other
207,գանձասար կոտլետ հավի կիլո,Ganjasar,Food Products
901,Սուրճ լուծվող Nescafe Cold 130գ/զի,Nescafe,Beverages
8484,ՄԱՐԴԱՏԱՐ MERCEDES-BENZ Ա/Մ-Ի ՄԻՋԱԴԻՐՆԵՐ ՄԵՏԱՂԱԿԱՆ ELRING ԱՊՐԱՆՔԱՆԻՇԻ 2003-2008 300ՀԱՏ_x000D_ 1700241 1702741,Mercedes-Benz,Auto Parts
2105,Պաղպաղակ Grand Candy Fiesta բալի,Grand Candy,Food Products
56.1,Նեսկաֆե Գոլդ սուրճ,Nescafe,Beverages
6115,Զուգագուլպա ALEX 20den classica natural 2S,Alex,Clothing
4818,Խոնավ Անձեռոցիկներ Սիլկ Սոֆթ 60հատ,Silk Soft,Household
,C NESCAFE GOLD Arabica Doy Pack12x40g- լուծվող սուրճ 12448687,Nescafe,Beverages
1006,ՄՈՒՐԱԲԱ ՍՊԻՏԱԿ ԿԵՌԱՍ ԱՐՏՖՈՒԴ 450ԳՐ,Artfood,Food Products
3307,Ժիլետ 5 հատանոց,Gillette,Clothing
401,Սմետան մեծ Մարիաննա,Marianna,Other
2002,Տոմատի մածուկ Արտֆուդ ա/տ 1000գ,Artfood,Other
3305,Մազի ներկ Garnier N5/23,Garnier,Cosmetics
1905,Daroink թխվ շոկ ծիածան կգ,Daroink,Other
8528,ՀԵՌՈՒՍՏԱՑՈՒՅՑ SAMSUNG QE55Q7FAAUXRU 55 ԴՅՈՒՅՄ ՔՎԱՆՏԱՅԻՆ ՀԵՂՈՒԿ ԲՅՈՒՐԵՂՅԱ ԷԿՐԱՆՈՎ՝ ՀԱՄԱԿՑՎԱԾ ՁԱՅՆԻ ԵՎ ՊԱՏԿԵՐԻ ՎԵՐԱՐՏԱԴՐՄԱՆ ՍԱՐՔԱՎՈՐՈՒՄՈՎ QLED SN 0B0Y3K5Y500773K_x000D_ 0B0Y3K5Y500774V 0B0Y3K5Y500775H_x000D_ 0B0Y3K5Y500776N 0B0Y3K5Y500777A_x000D_ 0B0Y3K5Y500778B 0B0Y3K5Y500779W_x000D_ 0B0Y3K5Y500781Z 0B0Y3K5Y500782L_x000D_ 0B0Y3K5Y500783J 0B0Y3K5Y500784E_x000D_ 0B0Y3K5Y500785P_x000D_ 0B0Y3K5Y500786K_x000D_ 0B0Y3K5Y500787V_x000D_ 0B0Y3K5Y500788H_x000D_ 0B0Y3K5Y500789N_x000D_ 0B0Y3K5Y500790T_x000D_ 0B0Y3K5Y500791M_x000D_ 0B0Y3K5Y500792F_x000D_ 0B0Y3K5Y500793D_x000D_ 0B0Y3K5Y500794Z_x000D_ 0B0Y3K5Y500795L_x000D_ 0B0Y3K5Y500796J_x000D_ 0B0Y3K5Y500797E_x000D_ 0B0Y3K5Y500798P_x000D_ 0B0Y3K5Y500799K_x000D_ 0B0Y3K5Y500800L_x000D_ 0B0Y3K5Y500801J_x000D_ 0B0Y3K5Y500802E_x000D_ 0B0Y3K5Y500803P_x000D_ 0B0Y3K5Y500804K_x000D_ 0B0Y3K5Y500805V_x000D_ 0B0Y3K5Y500806H_x000D_ 0B0Y3K5Y500807N_x000D_ 0B0Y3K5Y500808A_x000D_ 0B0Y3K5Y500809B_x000D_ 0B0Y3K5Y500810F_x000D_ 0B0Y3K5Y500811D_x000D_ 0B0Y3K5Y500812Z_x000D_ 0B0Y3K5Y500813L_x000D_ 0B0Y3K5Y500814J_x000D_ 0B0Y3K5Y500815E_x000D_ 0B0Y3K5Y500816P_x000D_ 0B0Y3K5Y500817K_x000D_ 0B0Y3K5Y500818V_x000D_ 0B0Y3K5Y500819H_x000D_ 0B0Y3K5Y500820Y_x000D_ 0B0Y3K5Y500821T_x000D_ 0B0Y3K5Y500822M_x000D_ 0B0Y3K5Y500823F_x000D_ 0B0Y3K5Y500824D_x000D_ 0B0Y3K5Y500825Z_x000D_ 0B0Y3K5Y500826L_x000D_ 0B0Y3K5Y500827J_x000D_ 0B0Y3K5Y500828E_x000D_ 0B0Y3K5Y500829P_x000D_ 0B0Y3K5Y500830W_x000D_ 0B0Y3K5Y500831R_x000D_ 0B0Y3K5Y500832X_x000D_ 0B0Y3K5Y500833Y_x000D_ 0B0Y3K5Y500834T_x000D_ 0B0Y3K5Y500835M_x000D_ 0B0Y3K5Y500836F_x000D_ 0B0Y3K5Y500837D_x000D_ 0B0Y3K5Y500838Z,Samsung,Electronics
101,ԿԱՐԱՄԵԼ ԿԱՊԼՅԱ/ԿՈՖԵ ՌՈՇԵՆ,Roshen,Other
2002,Ապաչի արեվածաղիկ 200գ,Apache,Other
7318,ՊՏՈՒՏԱԿ ՍՊԻՏԱԿ 4-25 LIKA,Unknown,Other
8212,Gillette proglide,Gillette,Other
2004,Արտֆուդ Կարմիր բիբար 720մլ,Artfood,Other
406,մարիաննա հալած պանիր դասական,Marianna,Food Products
1905,KINDER SUPER սպիտակ P80 3 5kg,Unknown,Other
8211,դանակ պաստառի FINDER զապասով 191785 9341,Finder,Other
6402,տղ կիտո մատ sport նախշ a-854 a-855 a-857 41-45,Unknown,Clothing
1806,Կոնֆետների հավաքածու Գրանդ Քենդի Զվարթնոց 210գր,Grand Candy,Food Products
2105,Պաղպաղակ Գրանդ քենդի շոկոլադե 500գ,Grand Candy,Food Products
1602,Ֆիլե Գանձասար կգ,Ganjasar,Other
2204,Գինի Նռան Արմենիա Կ Ք 0 75լ,Unknown,Beverages
7318,Finder խարտոցի նաբոռ 20մմ,Finder,Other
101,Սափրվելու փրփուր Nivea Fresh Kick 200մլ,Nivea,Cosmetics
901,Նեսկաֆե կլասիկ ապակյա լուծվող,Nescafe,Beverages
2402,Ծխախոտ Ararat fresh pack,Unknown,Other
6110,ԱՂՋԻԿՆԵՐԻ ՏՐԻԿՈՏԱԺԵ ՊՈՒԼՈՎԵՐՆԵՐ ԲԱՄԲԱԿԵ ՄԱՆՎԱԾՔԻՑ ZARA,Zara,Clothing
1905,Սուրճ NESCAFE classic 47 5գ,Nescafe,Beverages
8703,ՄԱՐԴԱՏԱՐ ԱՎՏՈՄԵՔԵՆԱ MAZDA CX-30 SELECT SPORT 02/2024Թ 2 5L VIN 3MVDMBBM7RM666248,Unknown,Auto Parts
,Ժիլետ Պրոգլայդ Ստայլեր սափրվելու հավաքածու,Gillette,Cosmetics
1905,Վաֆլի Դարոինք կաթնայինն միջուկով,Daroink,Food Products
2101,COCACOLA 0 5,Unknown,Other
2204,Զառա Մուրադյան Սպիտակ Անապակ գինի,Zara,Beverages
2005,Ռոյալ Խավիար Սմբուկի 370g,Royal,Food Products
1905,Վաֆլի կիտրոնով Դարոինք 180գ,Daroink,Food Products
2402,Ծխախոտ Ararat Exckuslive 115 / 7 3,Unknown,Other
3925,Շրջանակ 1 տեղանոց սպիտակ OVIVO GRANO,Unknown,Other
2105,Պաղպաղակ Գրանդ Քենդի Ջամբո վանիլ գետնանուշով 85,Grand Candy,Food Products
6115,Շապիկ Տղա XL M1003 Սև կիսաթև S,Unknown,Clothing
1806,Շոկոլադե Գնդիկներ Ապաչի 150գր,Apache,Food Products
6109,Տղամարդու շապիկ You Me S,Unknown,Clothing
1905,Ջոնի Կրոկեր Ռոշեն,Roshen,Other
2207,Կոնյակ Արարատ սրճային 6 0 7լ,Unknown,Other
3004,sistem shlang s babochkoy,Unknown,Other
1806,Կոնֆետ Ֆուռոր Կռոկանտ Յաշկինո կգ,Yashkino,Food Products
2009,Գազ Ըմպելիք Coca Cola 0 25լ Պ/Տ 24հ,Coca-Cola,Beverages
6114,ԿԱՆԱՑԻ ՏՐԻԿՈՏԱԺԵ ԲՈԴԻՆԵՐ ՔԻՄԻԱԿԱՆ ԹԵԼԵՐԻՑ 28 ՀԱՏ ZARA,Zara,Clothing
1601,Գանձասար հավի բդիկ կգ,Ganjasar,Other
,անձեռոցիկ քաշովի Սիլկ Սոֆթ 100h 3շ 2521,Silk Soft,Household
1905,Վաֆլի Բարակ Յաշկինո 144գր,Yashkino,Food Products
3402,Լվացքի կապսուլա Savex 15հատ/ 28հատ,Savax,Household
3926,Կ Ս Կախիչ 4 yq-461 oct22-884,Unknown,Household
3306,Ատամի մածուկ Colgate 100մլ Herbal Salt,Colgate,Cosmetics
2101,Արարատ ջուր 0 5լ,Unknown,Beverages
1601,Երշիկ Աթենք Կոնյակով հում ապխտած փոքր հատ,Athenk,Food Products
3306,ատամի մած Colgate Triple Action 231մլ,Colgate,Other
1806,Շոկ թխվածքաբլիթ Kinder delice,Unknown,Food Products
4818,Զուգարանի թուղթ Silk Soft 3շ1հատ,Silk Soft,Household
901,ՆԵՍԿԱՖԵ ՍՈՒՐՃ ԳՈԼԴ GREMA 85 գ,Nescafe,Beverages
3402,Լվացքի փոշի Սավեքս պրեմիում գունավոր ավտոմատ 400գ,Savax,Household
1806,Շոկոլադե սալիկներ Roshen Lasmi 85գ հատ,Roshen,Food Products
6111,HLAN5V ժակետ GILET TRICOT GG12 DB VELO,Unknown,Other
6404,Կոշիկ սպորտ մանկ Tommy Hilfiger 26-31,Unknown,Clothing
1806,Շոկոլադե Սալիկ Կինդեր 8հ 100գ,Unknown,Food Products
6115,Գուլպա տղ Zegna sport M-5406 սև 39-40,Unknown,Clothing
1601,Երշիկ Գանձասար 310գ բժշկական,Ganjasar,Food Products
2402,Ծխախոտ Ararat LAZUR Fresh Pack 84/5 4 AF1,Unknown,Other
3304,Շամպույն Roya 500մլ,Unknown,Other
1806,Կատաղած Մեղու Ռոշեն 1կգ,Roshen,Other
2101,Գրանդ Քենդի սառը սուրճ 170մլ,Grand Candy,Beverages
6203,20010685035 2753000 275300 - s Oliver Boys Շորտեր,Unknown,Clothing
1704,Լոխում դարոինկ կգ,Unknown,Other
6106,Զառա շապիկ 0040,Zara,Clothing
6104,8683119230982 Ժիլետ,Gillette,Clothing
403,ՄԱՐԻԱՆՆԱ ՄԱԾՈՒՆ ՄԵԾ,Marianna,Food Products
1905,Թխվ Կարագով Դենի Դարոյնք 100գ,Daroink,Food Products
2005,Արտֆուդ մայոնեզ 2լ,Artfood,Other
3304,Գել լոգանքի Nivea 250մլ Ocean 2/1 տ,Nivea,Cosmetics
3208,Ներկ էմալե Կռասավա 0 9կգ կանաչ,Unknown,Cosmetics
1704,Խառը կառամել յաշկինո,Yashkino,Other
1206,Արևածաղկի սերմեր Ապաչի գծավոր 70,Apache,Other
6207,Մայկա տղ Alex 3XL M1003,Alex,Clothing
7301,մարգատել 21015 աջ սպիտակ ռուսական,Unknown,Other
1905,Թխվածքաբլիթ քունջուտով 180գ Յաշկինո,Yashkino,Food Products
1904,Քաղցր ձողիկներ Ապաչի 350 գ,Apache,Other
,C NESCAFE CLASSIC Arabika doy pack 6 500g լուծվող սուրճ,Nescafe,Beverages
6204,Կանացի բլուզ թևը չղջիկ Guava S-2XL W-10-060 խակի կ,Unknown,Clothing
3401,Nivea լոգանքի գել Love 250ml,Nivea,Cosmetics
6402,ՍՊՈՐՏ HP FASHION 2862 BROWN/36,Unknown,Clothing
8471,ԿՈՇՏ ԿՈՒՏԱԿԻՉ SSD SAMSUNG 980 MZ-V8V500BW 500GB,Samsung,Electronics
,Սառը Թեյ Royal Armenia 20գ,Royal,Beverages
2402,Ծխախոտ ARARAT Perla F P 84/5 4,Unknown,Other
1602,Աղացած միս Գանձասար տավարի 450կգ,Ganjasar,Other
2103,ԱրտՖուդ Տոմատի Մածուկ 1020գ,Artfood,Other
101,ԱՆՁԵՌՈՑԻԿ ՍԻԼԿ ՍՈՖԹ 2շ 200հ,Silk Soft,Household
2101,Թեյ լուծվող Royal Armenia կիտրոն-20գ,Royal,Beverages
2202,Թխվացքաբլիթ Տոնդի սենդվիչ Յաշկինո 182գ,Yashkino,Other
1806,Շոկ սալիկ Կինդեր 4հ,Unknown,Other
1905,Թխվածքաբլիթ Յաշկինո Չհոկոպայ կգ,Yashkino,Food Products
3304,Գառնիեր Լոսյոն 400մլ,Unknown,Cosmetics
8212,Սափրող սարքի գլխիկ Ժիլետ Մակ3 Տուրբո,Gillette,Clothing
1601,Բաստուրմա Աթենք կարմիր բիբարով կգ,Athenk,Food Products
